IMDB_ID,AMPERE_TITLE,COUNTRY,PLATFORM,PLATFORM_TYPE,ORIGINAL_FLAG,ORIGINAL_PLATFORM,PARENT_DISTRIBUTOR,MONTH_YEAR
tt2049403,Beetlejuice Beetlejuice,Ecuador,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt23558280,Elevation,Brazil,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt14107334,The Running Man,Chile,Paramount+,svod,Not An Original,,Independent / Other,2026-06-01
tt31181421,Ihostage,Peru,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt17527468,Bottoms,Mexico,Amazon Prime Video,svod,Amazon Exclusive,Amazon,Independent / Other,2026-06-01
tt33502160,The Hand That Rocks the Cradle,Chile,Disney+,svod,Hulu Original,Hulu,Independent / Other,2026-06-01
tt27403986,Juror #2,Brazil,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt38985973,Breakdown: 1975,Mexico,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt24577462,Afraid,Colombia,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt14057604,King of Killers,Chile,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt16280138,Magic Mike's Last Dance,Brazil,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt15671028,No Hard Feelings,Argentina,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt4978420,Borderlands,Colombia,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt32267351,Nahir,Colombia,Amazon Prime Video,svod,Amazon Original,Amazon,Independent / Other,2026-06-01
tt12972134,Hounds of War,Brazil,Globoplay,svod,Not An Original,,Independent / Other,2026-06-01
tt27446495,Your Christmas or Mine 2,Ecuador,Amazon Prime Video,svod,Amazon Original,Amazon,Independent / Other,2026-06-01
tt15771916,You Hurt My Feelings,Peru,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt14205554,Kpop Demon Hunters,Brazil,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt19623240,Winnie the Pooh: Blood and Honey,Argentina,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt28671344,The Strangers: Chapter 2,Argentina,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt18787516,Judy Blume Forever,Chile,Amazon Prime Video,svod,Amazon Original,Amazon,Independent / Other,2026-06-01
tt15748830,Jaane Jaan,Peru,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt30023697,Timeless Heroes: Indiana Jones and Harrison Ford,Brazil,Disney+,svod,Disney+ Original,Disney+,Disney,2026-06-01
tt9663764,Aquaman and the Lost Kingdom,Chile,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt11951276,The Other Zoey,Mexico,Amazon Prime Video,svod,Amazon Exclusive,Amazon,Independent / Other,2026-06-01
tt11893676,Lord of Misrule,Colombia,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt24226474,Jigarthanda Doublex,Peru,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt35705915,Andrew Schulz: LIFE,Chile,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt11210390,Astérix et Obélix : L'Empire du Milieu,Argentina,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt28083456,Is This Thing On?,Brazil,Disney+,svod,Not An Original,,Disney,2026-06-01
tt27156546,Child Star,Argentina,Disney+,svod,Hulu Original,Hulu,Independent / Other,2026-06-01
tt26452781,Marked Men,Ecuador,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt36351149,Oklahoma City Bombing: American Terror,Peru,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt3155298,Luther: The Fallen Sun,Argentina,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt14999684,Shelby Oaks,Argentina,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt27550567,Little Wing,Colombia,Paramount+,svod,Paramount+ Original,Paramount+,Independent / Other,2026-06-01
tt14351082,Cabrini,Peru,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt11274492,The Out-Laws,Brazil,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt15281704,Kuttey,Argentina,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt33247023,Splitsville,Argentina,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt27876411,Mr. Car and the Knights Templar,Argentina,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt26084136,Being Mary Tyler Moore,Brazil,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt7130300,The Woman in Cabin 10,Mexico,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt31510396,The Bloody Hundredth,Chile,Apple TV,svod,Apple TV Original,Apple TV,Independent / Other,2026-06-01
tt27050277,The Courier,Chile,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt9044418,Mr-9: Do or Die,Mexico,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt21317634,Bride Hard,Ecuador,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt24458622,The Six Triple Eight,Brazil,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt23558084,Bad Influence,Peru,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt8080204,Hypnotic,Peru,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt21275544,Marmalade,Chile,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt21819258,Bonus Track,Colombia,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt26671996,Locked,Peru,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt29540862,Bhooth Bangla,Colombia,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt37458112,Kara,Ecuador,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt29274601,Vjeran Tomic: The Spider-Man of Paris,Chile,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt23572848,The Spongebob Movie: Search for Squarepants,Mexico,Paramount+,svod,Not An Original,,Independent / Other,2026-06-01
tt39749979,My Dearest Assassin,Ecuador,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt37670615,The Truth About Jussie Smollett?,Brazil,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt19704612,Gangs of Lagos,Chile,Amazon Prime Video,svod,Amazon Original,Amazon,Independent / Other,2026-06-01
tt0439572,The Flash,Colombia,Claro Video,svod,Not An Original,,NBCUniversal,2026-06-01
tt11389872,Kingdom of the Planet of the Apes,Chile,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt22740896,People We Meet on Vacation,Brazil,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt14338246,Ustaad Bhagat Singh,Ecuador,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt16425284,Mixed by Erry,Brazil,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt32141377,28 Years Later: The Bone Temple,Ecuador,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt26084136,Being Mary Tyler Moore,Colombia,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt9873892,They Cloned Tyrone,Peru,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt28943278,Heart of the Hunter,Ecuador,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt27791865,Amy Schumer: Emergency Contact,Ecuador,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt41367695,Propeller: One-Way Night Coach,Mexico,Apple TV,svod,Apple TV Exclusive,Apple TV,Independent / Other,2026-06-01
tt30515931,Mission: Cross,Ecuador,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt10954600,Ant-man and the Wasp: Quantumania,Argentina,Disney+,svod,Not An Original,,Independent / Other,2026-06-01
tt27307501,Lost in the Night,Argentina,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt32276312,Outlaw,Argentina,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt23558084,Bad Influence,Brazil,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt6263850,Deadpool & Wolverine,Mexico,Disney+,svod,Not An Original,,Disney,2026-06-01
tt16425284,Mixed by Erry,Mexico,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt34630546,Strange Frequencies: Taiwan Killer Hospital,Peru,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt15782690,In the Land of Saints and Sinners,Chile,Netflix,svod,Netflix Exclusive,Netflix,Independent / Other,2026-06-01
tt14826022,You People,Colombia,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt37172278,Noah Kahan: Out of Body,Argentina,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt31852278,Subedaar,Argentina,Amazon Prime Video,svod,Amazon Original,Amazon,Independent / Other,2026-06-01
tt21284218,Incoming,Brazil,Netflix,svod,Netflix Exclusive,Netflix,Independent / Other,2026-06-01
tt22185848,¡Que viva México!,Brazil,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt23572848,The Spongebob Movie: Search for Squarepants,Argentina,Paramount+,svod,Not An Original,,Independent / Other,2026-06-01
tt13433802,A Quiet Place: Day One,Peru,Paramount+,svod,Not An Original,,Independent / Other,2026-06-01
tt19637052,Love Lies Bleeding,Peru,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt30895834,Giannis: The Marvelous Journey,Peru,Amazon Prime Video,svod,Amazon Original,Amazon,Independent / Other,2026-06-01
tt22086334,Dream Girl 2,Mexico,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt6968614,The Mother,Brazil,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt36958376,Your Fault: London,Ecuador,Amazon Prime Video,svod,Amazon Original,Amazon,Independent / Other,2026-06-01
tt20242416,Maamannan,Mexico,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt30319555,Frida,Colombia,Paramount+,svod,Amazon Original,Amazon,Independent / Other,2026-06-01
tt26733325,Homebound,Brazil,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt14824600,The Lord of the Rings: The War of the Rohirrim,Ecuador,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt22890246,How to Have Sex,Colombia,MUBI,svod,Not An Original,,Independent / Other,2026-06-01
tt8452344,Sitting In Bars With Cake,Peru,Amazon Prime Video,svod,Amazon Original,Amazon,Independent / Other,2026-06-01
tt36265413,Furioza Again,Ecuador,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt8400584,The Perfect Find,Colombia,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt34190272,Enemigos,Brazil,Amazon Other,svod,Not An Original,,Independent / Other,2026-06-01
tt26626445,Adios Amigo,Peru,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt20969586,Thunderbolts*,Mexico,Disney+,svod,Not An Original,,Disney,2026-06-01
tt35628886,Chaos: The Manson Murders,Mexico,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt12823454,Your Place or Mine,Peru,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt27717667,Pedro Páramo,Brazil,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt38693888,Youth,Brazil,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt25947954,Gray Matter,Brazil,HBO Max,svod,HBO Max Original,HBO Max,Warner Bros. Discovery,2026-06-01
tt27052633,Echo Valley,Ecuador,Apple TV,svod,Apple TV Exclusive,Apple TV,Independent / Other,2026-06-01
tt15895490,Black Lotus,Argentina,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt21807222,Saw X,Brazil,Globoplay,svod,Not An Original,,Independent / Other,2026-06-01
tt31711040,Look Back,Peru,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt38589464,Feel My Voice,Brazil,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt28613536,Bob Trevino Likes It,Mexico,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt26678938,Pretty Lethal,Brazil,Amazon Other,svod,Not An Original,,Independent / Other,2026-06-01
tt21382296,Carry-On,Ecuador,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt32244931,Boxer,Argentina,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt24224996,Mumbai Mafia: Police Vs the Underworld,Argentina,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt15239678,Dune: Part Two,Argentina,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt30515931,Mission: Cross,Chile,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt28494829,Officer Black Belt,Brazil,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt7038762,Best. Christmas. Ever!,Peru,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt26675379,Victoria,Argentina,MUBI,svod,Not An Original,,Independent / Other,2026-06-01
tt11274492,The Out-Laws,Mexico,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt11858890,The Creator,Brazil,Globoplay,svod,Not An Original,,Independent / Other,2026-06-01
tt9663764,Aquaman and the Lost Kingdom,Peru,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt0498396,The Twits,Argentina,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt13357520,Heads of State,Chile,Amazon Prime Video,svod,Amazon Original,Amazon,Independent / Other,2026-06-01
tt31513578,Death Whisperer 2,Peru,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt21276878,You Are So Not Invited to My Bat Mitzvah,Chile,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt22496012,Jagged Mind,Brazil,Disney+,svod,Hulu Original,Hulu,Independent / Other,2026-06-01
tt27922706,Chhaava,Mexico,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt27922706,Chhaava,Argentina,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt21308718,Ashes,Ecuador,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt14914988,Satyaprem Ki Katha,Peru,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt36741457,The Big Fake,Mexico,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt26547864,The Conference,Chile,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt22001304,Adagio,Mexico,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt26671996,Locked,Argentina,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt27612422,Fanfic,Colombia,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt32095441,Mikaela,Ecuador,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt31713069,No Pressure,Argentina,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt12037194,Furiosa: a Mad Max Saga,Argentina,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt28026215,Guns up,Peru,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt31189901,The Truth Vs. Alex Jones,Brazil,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt33540966,Hijack '93,Brazil,Netflix,svod,Netflix Original,Netflix,Independent / Other,2026-06-01
tt34365591,Mahavatar Narsimha,Ecuador,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt26446278,The Count of Monte-Cristo,Ecuador,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt28657882,Hurricane Season,Ecuador,Amazon Prime Video,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt31945132,Retro,Mexico,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt29794647,Gaga Chromatica Ball,Ecuador,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt28769440,Rest in Peace,Brazil,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt29472617,Cyberbunker: The Criminal Underworld,Colombia,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt14124080,The Great Escaper,Chile,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt7510222,Despicable Me 4,Mexico,Amazon Prime Video,svod,Not An Original,,NBCUniversal,2026-06-01
tt6166392,Wonka,Ecuador,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt15334430,Dog Gone,Colombia,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt32149847,Drop,Chile,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt21027780,Fallen Leaves,Mexico,MUBI,svod,Not An Original,,Independent / Other,2026-06-01
tt31713069,No Pressure,Chile,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt31974129,Man With No Past,Brazil,Paramount+,svod,Not An Original,,Independent / Other,2026-06-01
tt27717667,Pedro Páramo,Chile,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt31844586,Sisu: Road to Revenge,Mexico,HBO Max,svod,Not An Original,,Sony,2026-06-01
tt21955196,Stolen,Colombia,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt5648882,The Burial,Peru,Paramount+,svod,Amazon Original,Amazon,Independent / Other,2026-06-01
tt29634843,40 Acres,Colombia,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt27195023,Holiday in the Vineyards,Peru,Netflix,svod,Netflix Exclusive,Netflix,Independent / Other,2026-06-01
tt15380608,Bagheera,Ecuador,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt5761544,Kandahar,Mexico,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt13521006,Beau Is Afraid,Peru,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt29567915,Nuremberg,Peru,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt21103300,My Big Fat Greek Wedding 3,Argentina,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt32897959,Wuthering Heights,Peru,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt19175696,Sister Death,Argentina,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt11389872,Kingdom of the Planet of the Apes,Peru,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt14379088,Shin Kamen Rider,Argentina,Amazon Prime Video,svod,Amazon Exclusive,Amazon,Independent / Other,2026-06-01
tt19500164,Nimona,Ecuador,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt22334258,Someone Like You,Brazil,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt21103576,Fitting In,Argentina,HBO Max,svod,HBO Max Exclusive,HBO Max,Independent / Other,2026-06-01
tt21194868,Dhoom Dhaam,Chile,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt33538438,Maa Behen,Argentina,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt26067432,Will,Brazil,Netflix,svod,Netflix Exclusive,Netflix,Netflix,2026-06-01
tt34682248,Vini Jr.,Brazil,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt31032711,Squad 36,Brazil,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt11315808,Joker: Folie À Deux,Ecuador,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt17489650,Ash,Argentina,Amazon Prime Video,svod,Not An Original,,Independent / Other,2026-06-01
tt15153532,Strays,Ecuador,Netflix,svod,Not An Original,,Independent / Other,2026-06-01
tt32245158,Justice,Colombia,Netflix,svod,Netflix Original,Netflix,Netflix,2026-06-01
tt15460036,La Virgen De La Tosquera,Brazil,HBO Max,svod,Not An Original,,Independent / Other,2026-06-01
tt32313870,Blue Cave,Mexico,Amazon Prime Video,svod,Amazon Original,Amazon,Independent / Other,2026-06-01
